            (6.70539e-05,0)             (-0.00150524,0)            (-5.57785e-05,0)            (-0.000143747,0)             (0.000640177,0)              (0.00207573,0)             (-0.00215674,0)            (-5.08084e-06,0)            (-0.000168522,0)            (-0.000358208,0)            (-0.000344948,0)             (9.98344e-05,0)             (1.13869e-06,0)             (2.98708e-05,0)    (0.00214321,-0.00707556)     (0.00214321,0.00707556)    (-0.00132993,0.00757878)   (-0.00132993,-0.00757878)     (0.00714726,0.00107775)    (0.00714726,-0.00107775)  (-0.00184643,-5.93912e-05)   (-0.00184643,5.93912e-05)  (0.000376923,-0.000414958)   (0.000376923,0.000414958)   (-0.000971844,0.00492877)  (-0.000971844,-0.00492877)              (0.00148825,0)               (0.0023087,0)            (-0.000832224,0)             (-0.00212311,0)            (-0.000581722,0)             (-3.4434e-05,0)              (0.00101655,0)               (-0.149477,0)             (-0.00125653,0)            (-0.000119405,0)              (0.00158506,0)            (-0.000196421,0)            (-0.000130569,0)             (0.000366255,0)            (-7.65887e-05,0)            (-8.37147e-16,0)
           (-0.000809147,0)               (0.0244321,0)              (0.00145237,0)             (0.000836999,0)              (-0.0133804,0)              (-0.0360519,0)               (0.0435057,0)            (-0.000537525,0)              (-0.0011141,0)              (0.00760132,0)              (0.00582463,0)             (-0.00245389,0)            (-0.000132266,0)            (-0.000711024,0)        (-0.3632,-0.0414551)         (-0.3632,0.0414551)       (0.379401,0.00151409)      (0.379401,-0.00151409)     (-0.00185243,-0.366003)      (-0.00185243,0.366003)         (0.0123289,0.10512)        (0.0123289,-0.10512)     (-0.0308489,-0.0190494)      (-0.0308489,0.0190494)        (0.411911,0.0237283)       (0.411911,-0.0237283)              (0.00299896,0)               (-0.104172,0)               (0.0331347,0)             (-0.00812764,0)                (0.128796,0)              (-0.0778848,0)               (-0.237107,0)               (0.0554315,0)              (-0.0648065,0)               (0.0628345,0)               (-0.486316,0)                (0.100462,0)               (0.0771395,0)                (0.089486,0)                (0.057513,0)                (0.377964,0)
            (-0.00324246,0)                  (0.6068,0)             (-0.00768892,0)                (0.244713,0)                (0.353211,0)                (0.564691,0)                (0.210279,0)               (0.0361491,0)               (-0.206408,0)               (-0.213678,0)               (0.0483509,0)               (-0.101343,0)             (-0.00173608,0)            (-0.000167643,0)      (0.0126499,0.00738363)     (0.0126499,-0.00738363)   (-0.00914485,-0.00376534)    (-0.00914485,0.00376534)    (-0.00556474,0.00685676)   (-0.00556474,-0.00685676)    (0.00272244,0.000783826)   (0.00272244,-0.000783826)  (-0.000169939,0.000106475) (-0.000169939,-0.000106475)    (0.00273528,0.000264859)   (0.00273528,-0.000264859)               (0.0841134,0)                (0.265478,0)               (0.0583186,0)            (-0.000619072,0)               (-0.075737,0)             (-0.00104339,0)                (0.453479,0)                (0.185199,0)               (0.0152653,0)             (0.000185489,0)              (-0.0326935,0)             (0.000774401,0)              (0.00964901,0)             (-0.00165032,0)             (-0.00288033,0)             (1.06166e-15,0)
           (-0.000350647,0)               (-0.013252,0)            (-7.50038e-05,0)             (-0.00375518,0)              (0.00166709,0)               (0.0241198,0)               (-0.151061,0)              (-0.0369518,0)               (0.0236807,0)                (0.112593,0)               (0.0913294,0)               (-0.162461,0)             (0.000731879,0)              (0.00292925,0)        (-0.0252529,0.14896)       (-0.0252529,-0.14896)     (-0.0164592,-0.0731123)      (-0.0164592,0.0731123)     (-0.0137244,-0.0265476)      (-0.0137244,0.0265476)      (-0.0349732,0.0657941)     (-0.0349732,-0.0657941)     (-0.0203451,0.00395842)    (-0.0203451,-0.00395842)     (0.000572742,0.0977505)    (0.000572742,-0.0977505)                (0.022187,0)               (0.0315127,0)             (-0.00618595,0)              (-0.0428837,0)             (-0.00211998,0)            (-0.000909632,0)              (-0.0259022,0)                (0.177126,0)               (-0.048688,0)             (-0.00630904,0)              (-0.0705988,0)               (0.0173383,0)                (0.636518,0)               (0.0442483,0)             (-0.00731248,0)            (-7.48957e-14,0)
             (0.00536221,0)               (0.0882091,0)             (0.000489413,0)               (0.0227486,0)             (-0.00845631,0)               (-0.109965,0)                (0.556869,0)                (0.129453,0)               (-0.066347,0)               (-0.357381,0)                (-0.29995,0)                (0.481107,0)             (-0.00154959,0)             (-0.00619645,0)        (-0.164128,0.129689)       (-0.164128,-0.129689)      (0.0504733,-0.0912345)       (0.0504733,0.0912345)     (0.00949625,-0.0399986)      (0.00949625,0.0399986)      (-0.0878447,0.0389803)     (-0.0878447,-0.0389803)     (-0.0229837,-0.0103474)      (-0.0229837,0.0103474)      (-0.0531025,0.0972899)     (-0.0531025,-0.0972899)               (0.0135073,0)               (0.0212115,0)             (-0.00446708,0)              (-0.0320976,0)              (-0.0016066,0)             (-0.00071886,0)              (-0.0206023,0)                (0.166382,0)              (-0.0424313,0)             (-0.00557381,0)                 (-0.0645,0)               (0.0157732,0)                (0.575083,0)               (0.0396686,0)             (-0.00656592,0)            (-7.54607e-14,0)
            (9.86405e-05,0)              (0.00328041,0)            (-4.91497e-05,0)              (0.00262611,0)              (0.00768948,0)               (0.0164109,0)              (0.00925489,0)              (0.00171057,0)              (-0.0140472,0)               (-0.011991,0)               (0.0028394,0)             (-0.00690504,0)            (-0.000161771,0)            (-1.59056e-06,0)    (-0.00633182,0.00759658)   (-0.00633182,-0.00759658)    (0.00301899,-0.00573389)     (0.00301899,0.00573389)   (-0.00349892,-0.00350214)    (-0.00349892,0.00350214)    (-0.00181731,0.00170506)   (-0.00181731,-0.00170506) (-0.000373903,-0.000444746)  (-0.000373903,0.000444746)    (-0.00195243,0.00371409)   (-0.00195243,-0.00371409)               (0.0752799,0)                (0.271388,0)               (0.0666481,0)             (-0.00201444,0)              (-0.0954105,0)             (-0.00146863,0)                (0.635684,0)                (0.214517,0)               (0.0270301,0)             (0.000294122,0)              (-0.0687045,0)               (0.0010938,0)              (0.00950195,0)             (-0.00354132,0)             (-0.00583274,0)             (1.96126e-15,0)
              (7.034e-05,0)             (0.000882505,0)             (3.93638e-06,0)             (0.000218591,0)            (-3.94934e-05,0)            (-0.000671983,0)              (0.00231038,0)              (0.00045619,0)            (-3.03132e-05,0)            (-0.000800126,0)            (-0.000802946,0)             (0.000591352,0)             (7.16295e-06,0)             (2.87251e-05,0)    (-0.00342104,0.00880758)   (-0.00342104,-0.00880758)  (-9.74621e-05,-0.00469967)   (-9.74621e-05,0.00469967)  (-0.000521235,-0.00179835)   (-0.000521235,0.00179835)    (-0.00280156,0.00366886)   (-0.00280156,-0.00366886)   (-0.00126855,7.38957e-05)  (-0.00126855,-7.38957e-05)   (-0.000444635,0.00595067)  (-0.000444635,-0.00595067)              (0.00107498,0)              (0.00161427,0)            (-0.000234327,0)             (-0.00194543,0)            (-0.000202019,0)            (-4.13013e-05,0)            (-4.06894e-05,0)               (-0.149314,0)             (-0.00120815,0)            (-0.000131343,0)             (0.000476065,0)            (-0.000159577,0)             (0.000991197,0)             (0.000428735,0)            (-0.000110835,0)             (-9.4365e-16,0)
           (-0.000852283,0)              (-0.0143695,0)             (0.000475857,0)             (-0.00523213,0)              (-0.0012909,0)               (0.0147078,0)              (-0.0457694,0)             (-0.00993655,0)             (-0.00418583,0)               (0.0169552,0)               (0.0153916,0)              (-0.0131429,0)            (-0.000281855,0)            (-0.000682564,0)         (0.458189,0.087655)        (0.458189,-0.087655)       (-0.228955,0.0429151)      (-0.228955,-0.0429151)       (-0.0852287,0.041745)      (-0.0852287,-0.041745)          (0.23257,0.124725)         (0.23257,-0.124725)       (0.0186514,0.0813547)      (0.0186514,-0.0813547)       (0.489782,-0.0313827)        (0.489782,0.0313827)                (0.054943,0)             (-0.00113172,0)              (-0.0701422,0)              (-0.0418407,0)               (0.0541177,0)              (-0.0763362,0)              (0.00697483,0)              (-0.0678067,0)              (-0.0822956,0)               (0.0675802,0)                (0.104385,0)                (0.081665,0)               (-0.458866,0)               (0.0616017,0)               (0.0730027,0)                (0.377964,0)
            (-0.00152013,0)              (-0.0198751,0)              (-0.0722133,0)              (-0.0119993,0)              (-0.0158737,0)               (-0.273114,0)               (-0.322226,0)               (0.0959037,0)               (-0.537085,0)               (-0.620581,0)                (0.153276,0)               (-0.307052,0)             (-0.00574843,0)             (-0.00416197,0)    (-0.0022021,-0.00718025)     (-0.0022021,0.00718025)   (0.000362491,-0.00500626)    (0.000362491,0.00500626)      (-0.00883299,0.014483)     (-0.00883299,-0.014483)   (0.000509919,-0.00560359)    (0.000509919,0.00560359)    (-0.00140478,0.00275226)   (-0.00140478,-0.00275226)   (-0.00287386,-0.00192677)    (-0.00287386,0.00192677)                (0.168941,0)                (0.443018,0)               (-0.364401,0)                (0.273708,0)               (-0.190903,0)              (0.00247351,0)               (-0.150042,0)                (0.161007,0)              (0.00072078,0)            (-0.000707231,0)             (-0.00911091,0)             (0.000776282,0)             (0.000342601,0)               (0.0190362,0)               (0.0575056,0)            (-8.52123e-15,0)
             (0.00615213,0)              (0.00153361,0)              (0.00021403,0)             (0.000345723,0)             (-0.00189351,0)             (-0.00668487,0)             (-0.00641625,0)             (-0.00044083,0)              (0.00323664,0)              (0.00196008,0)              (0.00306012,0)              (-0.0220241,0)               (-0.025019,0)              (-0.0601638,0)       (0.0539768,-0.132513)        (0.0539768,0.132513)      (0.0663738,-0.0427222)       (0.0663738,0.0427222)        (-0.17382,0.0180791)       (-0.17382,-0.0180791)     (0.0307779,-0.00102144)      (0.0307779,0.00102144)      (-0.0428791,0.0109568)     (-0.0428791,-0.0109568)      (-0.0041738,0.0217376)     (-0.0041738,-0.0217376)              (0.00964551,0)              (-0.0241912,0)               (0.0577818,0)               (-0.102063,0)               (0.0535915,0)             (-0.00246053,0)               (0.0678836,0)               (0.0225393,0)               (-0.052821,0)             (-0.00425312,0)              (-0.0402142,0)              (0.00627916,0)              (0.00696394,0)                (0.205044,0)                (0.584925,0)            (-6.75412e-14,0)
            (0.000773548,0)            (-0.000259485,0)              (-3.902e-05,0)            (-8.15513e-05,0)             (0.000761007,0)              (0.00360057,0)              (0.00615663,0)             (0.000488872,0)             (-0.00743171,0)             (-0.00292577,0)             (-0.00410891,0)               (0.0413432,0)                (0.374096,0)                (0.912303,0)       (0.0238653,-0.134244)        (0.0238653,0.134244)       (0.053297,-0.0528423)        (0.053297,0.0528423)       (-0.158659,0.0502688)      (-0.158659,-0.0502688)     (0.0290419,-0.00640083)      (0.0290419,0.00640083)      (-0.0395709,0.0174309)     (-0.0395709,-0.0174309)     (-0.00129898,0.0217989)    (-0.00129898,-0.0217989)               (0.0106879,0)              (-0.0263227,0)               (0.0620307,0)               (-0.108791,0)               (0.0569811,0)             (-0.00259374,0)               (0.0714623,0)               (0.0228741,0)              (-0.0545232,0)             (-0.00437689,0)              (-0.0410726,0)              (0.00641942,0)              (0.00713062,0)                 (0.21032,0)                (0.599762,0)             (-6.8293e-14,0)
            (0.000338833,0)             (0.000827612,0)              (0.00272688,0)             (0.000395186,0)             (0.000215112,0)              (0.00188191,0)             (-0.00451858,0)              (0.00179561,0)              (-0.0236681,0)              (-0.0184035,0)              (0.00405948,0)              (-0.0121632,0)             (-0.00033102,0)             (1.38776e-07,0)    (0.00482525,-0.00714162)     (0.00482525,0.00714162)    (0.00523111,-0.00231517)     (0.00523111,0.00231517)    (-0.0164881,-0.00296825)     (-0.0164881,0.00296825)   (0.00562335,-0.000491422)    (0.00562335,0.000491422)    (-0.00384724,0.00034875)   (-0.00384724,-0.00034875)    (0.00176143,-0.00284237)     (0.00176143,0.00284237)                (0.177017,0)                (0.530142,0)               (-0.488516,0)                (0.392712,0)               (-0.280546,0)              (0.00401706,0)                (-0.24567,0)                (0.190457,0)              (0.00527365,0)             (-0.00120191,0)              (-0.0158479,0)              (0.00081046,0)             (-0.00023673,0)               (0.0200709,0)                (0.063126,0)            (-1.05028e-14,0)
            (0.000433665,0)             (8.58142e-05,0)            (-5.89845e-05,0)             (1.19759e-05,0)              (-0.0001435,0)            (-0.000684459,0)            (-0.000659075,0)             (3.95641e-05,0)             (-0.00011946,0)             (-0.00028236,0)             (0.000298694,0)             (-0.00154154,0)            (-9.48404e-05,0)            (-0.000168134,0)      (0.0034896,-0.0101206)       (0.0034896,0.0101206)    (0.00478222,-0.00345891)     (0.00478222,0.00345891)      (-0.012881,0.00207347)     (-0.012881,-0.00207347)   (0.00227679,-0.000199804)    (0.00227679,0.000199804)    (-0.00314941,0.00102621)   (-0.00314941,-0.00102621)   (-0.000180622,0.00169385)  (-0.000180622,-0.00169385)              (0.00131584,0)              (0.00161282,0)            (-0.000610107,0)             (-0.00194036,0)            (-2.73288e-05,0)            (-7.35954e-05,0)            (-0.000201524,0)               (-0.149504,0)             (-0.00123433,0)             (-0.00013106,0)              (0.00050834,0)            (-0.000177828,0)            (-0.000156706,0)              (0.00080104,0)              (0.00118185,0)            (-6.71853e-16,0)
             (-0.0056215,0)             (-0.00142301,0)               (0.0015048,0)             (-0.00177135,0)             (0.000559103,0)               (0.0149382,0)                (0.013575,0)             (-0.00144723,0)             (-0.00220451,0)              (0.00599588,0)             (-0.00762013,0)               (0.0332411,0)                (0.002251,0)              (0.00420741,0)      (-0.523159,-0.0797978)       (-0.523159,0.0797978)       (-0.208824,-0.205061)        (-0.208824,0.205061)          (0.207372,0.63129)         (0.207372,-0.63129)      (-0.0338437,-0.127363)       (-0.0338437,0.127363)         (0.100529,0.191798)        (0.100529,-0.191798)      (0.137002,-0.00393357)       (0.137002,0.00393357)               (0.0246693,0)            (-0.000916795,0)             (-0.00523244,0)              (-0.0428037,0)               (0.0197604,0)              (-0.0690542,0)               (0.0441061,0)               (0.0759559,0)              (-0.0728336,0)               (0.0674678,0)               (0.0871941,0)               (0.0909765,0)               (0.0896284,0)               (-0.104555,0)               (-0.511671,0)                (0.377964,0)
              (0.0588076,0)               (-0.068556,0)                (0.986431,0)                (0.101478,0)              (-0.0489197,0)              (-0.0142554,0)              (-0.0354929,0)              (-0.0530022,0)               (-0.195851,0)                (0.011077,0)               (-0.078427,0)              (-0.0168934,0)             (-0.00363007,0)              (0.00144532,0)      (0.0115529,0.00212607)     (0.0115529,-0.00212607)        (0.010969,0.0109209)       (0.010969,-0.0109209)     (-0.0045721,0.00147844)    (-0.0045721,-0.00147844)    (0.000530597,-0.0101073)     (0.000530597,0.0101073)      (0.00185755,0.0137077)     (0.00185755,-0.0137077)   (-0.00621773,-0.00471405)    (-0.00621773,0.00471405)                (0.223357,0)                (0.201114,0)               (-0.298906,0)              (5.0922e-05,0)                (0.506341,0)                (0.118525,0)               (0.0246403,0)                 (0.17386,0)              (0.00135829,0)               (0.0112296,0)             (-0.00130039,0)             (0.000473224,0)             (0.000147746,0)              (-0.0144086,0)             (-0.00116448,0)            (-2.30269e-16,0)
               (0.336055,0)             (-0.00110818,0)               (0.0259228,0)              (0.00422165,0)             (-0.00504648,0)             (-0.00187425,0)             (-0.00140268,0)             (-0.00223204,0)               (0.0218657,0)             (-0.00671899,0)              (0.00322208,0)              (-0.0160903,0)             (-0.00106423,0)              (0.00208127,0)       (0.00828067,0.109963)      (0.00828067,-0.109963)       (-0.0607727,0.125016)      (-0.0607727,-0.125016)       (0.014648,-0.0213515)        (0.014648,0.0213515)       (0.108174,-0.0415339)        (0.108174,0.0415339)        (-0.171368,0.111259)       (-0.171368,-0.111259)     (0.00517944,-0.0822238)      (0.00517944,0.0822238)               (0.0406849,0)               (0.0276591,0)              (-0.0122967,0)              (-0.0563536,0)              (-0.0118253,0)              (-0.0144251,0)              (-0.0133718,0)             (-0.00229748,0)               (-0.132695,0)                (0.616803,0)              (-0.0102418,0)               (0.0044797,0)              (0.00596606,0)              (-0.0427487,0)              (0.00397498,0)            (-1.09618e-14,0)
              (-0.939223,0)              (0.00173915,0)              (-0.0399828,0)             (-0.00609259,0)              (0.00614202,0)              (0.00204145,0)              (0.00119745,0)              (0.00178808,0)              (-0.0128635,0)              (0.00472714,0)             (-0.00237352,0)               (0.0102715,0)             (0.000384779,0)            (-0.000751118,0)       (-0.0480296,0.111511)      (-0.0480296,-0.111511)       (-0.123404,0.0918465)      (-0.123404,-0.0918465)      (0.0250148,-0.0138142)       (0.0250148,0.0138142)       (0.124094,0.00663825)      (0.124094,-0.00663825)       (-0.209661,0.0423759)      (-0.209661,-0.0423759)      (0.0298679,-0.0791645)       (0.0298679,0.0791645)               (0.0321958,0)               (0.0228114,0)              (-0.0104574,0)              (-0.0487071,0)              (-0.0102792,0)              (-0.0127874,0)              (-0.0118901,0)             (-0.00222111,0)               (-0.123402,0)                (0.577591,0)             (-0.00975797,0)              (0.00425862,0)              (0.00565141,0)              (-0.0403325,0)              (0.00375333,0)            (-1.02151e-14,0)
           (-0.000862183,0)            (-0.000771028,0)               (0.0122416,0)              (0.00170795,0)             (-0.00139054,0)            (-0.000513572,0)             (-0.00184678,0)             (-0.00298152,0)              (-0.0147344,0)             (0.000683798,0)             (-0.00481285,0)             (-0.00127104,0)            (-0.000380382,0)             (0.000160808,0)    (-0.00215113,0.00709752)   (-0.00215113,-0.00709752)    (-0.00766413,0.00619512)   (-0.00766413,-0.00619512)  (-0.000573578,-0.00252292)   (-0.000573578,0.00252292)    (0.00769125,0.000905899)   (0.00769125,-0.000905899)     (-0.0124008,0.00121334)    (-0.0124008,-0.00121334)    (0.00432052,-0.00716352)     (0.00432052,0.00716352)                 (0.20044,0)                 (0.20591,0)                (-0.34213,0)            (-0.000963595,0)                (0.633928,0)                (0.162119,0)               (0.0340424,0)                (0.193037,0)              (0.00301963,0)               (0.0117289,0)             (-0.00179924,0)             (0.000655746,0)             (-1.1622e-05,0)              (-0.0270374,0)             (-0.00247154,0)            (-7.18947e-16,0)
