"time","wT4ACurrentSource.controlMeasurements.PGenNomPu","wT4ACurrentSource.controlMeasurements.QGenNomPu","wT4ACurrentSource.controlMeasurements.UPu"
0.043,1.000012009447729,-0.2101018347411716,1.000152389150793
0.044,1.000011132132059,-0.2101018490217599,1.000152435989799
0.045,1.000010298880239,-0.2101019274006651,1.000152460326568
0.046,1.000009509692263,-0.2101020698779911,1.000152462161101
0.047,1.000008760715118,-0.2101022092297213,1.000152462616873
0.048,1.000008049397483,-0.2101023009426139,1.000152475681055
0.049,1.000007379912597,-0.2101024178280099,1.00015247847454
0.05,1.000006752260455,-0.2101025598859642,1.000152470997328
0.051,1.000006166441055,-0.2101027271165246,1.000152453249419
0.052,1.000005622454392,-0.2101029195197322,1.000152425230813
0.053,1.000005120300465,-0.2101031370956219,1.000152386941511
0.054,1.000004656313041,-0.2101033626702315,1.000152343934797
0.055,1.000004208087979,-0.21010349129422,1.000152330146521
0.056,1.00000379477043,-0.2101036126506435,1.000152316577267
0.057,1.000003416360391,-0.210103726739522,1.000152303227036
0.058,1.000003072857863,-0.2101038335608738,1.000152290095827
0.059,1.000002764262844,-0.2101039331147158,1.000152277183641
0.06,1.000002490575331,-0.2101040254010625,1.000152264490477
0.061,1.000002251795325,-0.2101041104199272,1.000152252016336
0.062,1.000002013350684,-0.210104158694622,1.00015225094551
0.063,1.000001793855508,-0.2101041860957934,1.000152255256228
0.064,1.000001599142459,-0.2101041975964565,1.000152263061589
0.065,1.000001429211534,-0.2101041931966169,1.000152274361592
0.066,1.000001284062736,-0.2101041728962791,1.000152289156239
0.067,1.000001163696062,-0.2101041366954469,1.000152307445529
0.068,1.000001068111512,-0.2101040845941231,1.000152329229461
0.06900000000000001,1.000000974906735,-0.2101040282834353,1.000152352182885
0.07000000000000001,1.000000878829167,-0.2101039705045396,1.000152375760634
0.07099999999999999,1.000000796853558,-0.2101039023988161,1.000152401724527
0.07199999999999999,1.00000072897991,-0.2101038239662653,1.000152430074563
0.073,1.000000675208222,-0.2101037352068872,1.000152460810742
0.074,1.000000635538493,-0.210103636120682,1.000152493933065
0.075,1.000000609970724,-0.2101035267076491,1.000152529441531
0.076,1.000000589248056,-0.2101034157573505,1.000152565144708
0.077,1.00000054539634,-0.2101033298317685,1.000152594420107
0.078,1.000000505041215,-0.2101032436493588,1.000152623570977
0.079,1.00000046818268,-0.210103157210122,1.000152652597317
0.08,1.000000434820736,-0.2101030705140584,1.000152681499127
0.081,1.000000404955382,-0.2101029835611686,1.000152710276407
0.082,1.000000378586619,-0.2101028963514529,1.000152738929158
0.083,1.000000355714446,-0.2101028088849118,1.000152767457379
0.08400000000000001,1.000000336338863,-0.2101027211615456,1.00015279586107
0.08500000000000001,1.00000032045987,-0.2101026331813549,1.000152824140232
0.08599999999999999,1.000000308077468,-0.2101025449443398,1.000152852294863
0.08699999999999999,1.000000299191656,-0.2101024564505009,1.000152880324966
0.08799999999999999,1.000000293802434,-0.2101023676998382,1.000152908230538
0.089,1.000000291909803,-0.2101022786923522,1.00015293601158
0.09,1.000000293513762,-0.2101021894280431,1.000152963668093
0.091,1.000000298346114,-0.2101021111854957,1.000152987709482
0.092,1.000000303673528,-0.2101020396719629,1.000153009630028
0.093,1.000000309000943,-0.2101019681584263,1.000153031550574
0.094,1.000000314328358,-0.2101018966448861,1.00015305347112
0.095,1.000000319655773,-0.210101825131342,1.000153075391666
0.096,1.000000324983188,-0.2101017536177942,1.000153097312212
0.097,1.000000330310604,-0.2101016821042425,1.000153119232758
0.098,1.00000033563802,-0.2101016105906872,1.000153141153304
0.099,1.000000340965436,-0.210101539077128,1.00015316307385
0.1,1.000000346292853,-0.2101014675635651,1.000153184994396
0.101,1.00000035162027,-0.2101013960499984,1.000153206914942
0.102,1.000000356947687,-0.210101324536428,1.000153228835488
0.103,1.000000362275104,-0.2101012530228537,1.000153250756034
0.104,1.000000367602522,-0.2101011815092758,1.00015327267658
0.105,1.000000372862866,-0.21010111005248,1.000153294583393
0.106,1.00000037438591,-0.2101010417597275,1.000153315725015
0.107,1.000000375908954,-0.2101009734669714,1.000153336866637
0.108,1.000000377431999,-0.2101009051742116,1.000153358008259
0.109,1.000000378955043,-0.2101008368814483,1.000153379149881
0.11,1.000000380478088,-0.2101007685886814,1.000153400291503
0.111,1.000000382001134,-0.2101007002959108,1.000153421433125
0.112,1.000000383524179,-0.2101006320031368,1.000153442574748
0.113,1.000000385047225,-0.2101005637103591,1.00015346371637
0.114,1.000000386570271,-0.2101004954175778,1.000153484857992
0.115,1.000000388093317,-0.210100427124793,1.000153505999614
0.116,1.000000389616364,-0.2101003588320045,1.000153527141236
0.117,1.000000391139411,-0.2101002905392125,1.000153548282858
0.118,1.000000392662458,-0.2101002222464168,1.00015356942448
0.119,1.000000394185506,-0.2101001539536176,1.000153590566102
0.12,1.000000395773932,-0.2101000816084345,1.000153612963694
0.121,1.000000397456204,-0.2101000034464589,1.000153637164106
0.122,1.000000399138476,-0.2100999252844785,1.000153661364517
0.123,1.000000400820749,-0.2100998471224935,1.000153685564929
0.124,1.000000402503022,-0.2100997689605038,1.00015370976534
0.125,1.000000404185295,-0.2100996907985093,1.000153733965752
0.126,1.000000405867569,-0.2100996126365102,1.000153758166163
0.127,1.000000407549843,-0.2100995344745064,1.000153782366574
0.128,1.000000409232117,-0.2100994563124978,1.000153806566986
0.129,1.000000410914392,-0.2100993781504845,1.000153830767397
0.13,1.000000412596667,-0.2100992999884666,1.000153854967809
0.131,1.000000414278942,-0.2100992218264439,1.00015387916822
0.132,1.000000415961218,-0.2100991436644166,1.000153903368632
0.133,1.000000417643494,-0.2100990655023845,1.000153927569043
0.134,1.00000041932577,-0.2100989873403477,1.000153951769455
0.135,1.000000421008047,-0.2100989091783061,1.000153975969866
0.136,1.000000422690324,-0.21009883101626,1.000154000170278
0.137,1.000000424372601,-0.2100987528542091,1.000154024370689
0.138,1.000000426054879,-0.2100986746921535,1.000154048571101
0.139,1.000000427737157,-0.2100985965300932,1.000154072771512
0.14,1.000000429419436,-0.2100985183680282,1.000154096971924
0.141,1.000000431101715,-0.2100984402059585,1.000154121172335
0.142,1.000000432783994,-0.210098362043884,1.000154145372746
0.143,1.000000434466273,-0.210098283881805,1.000154169573158
0.144,1.000000436148553,-0.210098205719721,1.000154193773569
0.145,1.000000437830833,-0.2100981275576325,1.000154217973981
0.146,1.000000439513114,-0.2100980493955392,1.000154242174392
0.147,1.000000441195395,-0.2100979712334413,1.000154266374804
0.148,1.000000442877676,-0.2100978930713386,1.000154290575215
0.149,1.000000444419608,-0.2100978133859035,1.000154315257397
0.15,1.000000445387888,-0.2100977274741947,1.000154341908708
0.151,1.000000446356168,-0.2100976415624802,1.000154368560018
0.152,1.000000447324449,-0.2100975556507599,1.000154395211329
0.153,1.000000448292731,-0.2100974697390339,1.00015442186264
0.154,1.000000449261013,-0.2100973838273022,1.000154448513951
0.155,1.000000450229295,-0.2100972979155647,1.000154475165262
0.156,1.000000451197578,-0.2100972120038214,1.000154501816573
0.157,1.000000452165861,-0.2100971260920726,1.000154528467884
0.158,1.000000453134144,-0.2100970401803179,1.000154555119195
0.159,1.000000454102428,-0.2100969542685575,1.000154581770506
0.16,1.000000455070712,-0.2100968683567914,1.000154608421817
0.161,1.000000456038997,-0.2100967824450195,1.000154635073128
0.162,1.000000457007282,-0.2100966965332419,1.000154661724439
0.163,1.000000457975568,-0.2100966106214585,1.00015468837575
0.164,1.000000458943854,-0.2100965247096695,1.000154715027061
0.165,1.000000459912141,-0.2100964387978746,1.000154741678372
0.166,1.000000460880428,-0.2100963528860741,1.000154768329683
0.167,1.000000461848715,-0.2100962669742678,1.000154794980993
0.168,1.000000462817003,-0.2100961810624558,1.000154821632304
0.169,1.000000463785291,-0.210096095150638,1.000154848283615
0.17,1.00000046475358,-0.2100960092388145,1.000154874934926
0.171,1.000000465721869,-0.2100959233269853,1.000154901586237
0.172,1.000000466690158,-0.2100958374151503,1.000154928237548
0.173,1.000000467658448,-0.2100957515033096,1.000154954888859
0.174,1.000000468626739,-0.2100956655914632,1.00015498154017
0.175,1.000000469595029,-0.210095579679611,1.000155008191481
0.176,1.00000047056332,-0.2100954937677531,1.000155034842792
0.177,1.000000471531612,-0.2100954078558895,1.000155061494103
0.178,1.000000472499904,-0.2100953219440201,1.000155088145414
0.179,1.000000473468196,-0.2100952360321451,1.000155114796724
0.18,1.000000474436489,-0.2100951501202642,1.000155141448035
0.181,1.000000475404783,-0.2100950642083776,1.000155168099346
0.182,1.000000476373076,-0.2100949782964853,1.000155194750657
0.183,1.000000477341371,-0.2100948923845873,1.000155221401968
0.184,1.000000478309665,-0.2100948064726836,1.000155248053279
0.185,1.00000047927796,-0.2100947205607739,1.00015527470459
0.186,1.000000480246255,-0.2100946346488587,1.000155301355901
0.187,1.000000481214551,-0.2100945487369378,1.000155328007212
0.188,1.000000482182848,-0.210094462825011,1.000155354658523
0.189,1.000000483151144,-0.2100943769130786,1.000155381309834
0.19,1.000000484119441,-0.2100942910011403,1.000155407961145
0.191,1.000000485087739,-0.2100942050891964,1.000155434612456
0.192,1.000000486056037,-0.2100941191772468,1.000155461263766
0.193,1.000000487024335,-0.2100940332652914,1.000155487915077
0.194,1.000000487992634,-0.2100939473533302,1.000155514566388
0.195,1.000000488960933,-0.2100938614413634,1.000155541217699
0.196,1.000000489929233,-0.2100937755293907,1.00015556786901
0.197,1.000000490897533,-0.2100936896174124,1.000155594520321
0.198,1.000000491865834,-0.2100936037054284,1.000155621171632
0.199,1.000000492834134,-0.2100935177934386,1.000155647822943
0.2,1.000000493802436,-0.210093431881443,1.000155674474254
0.201,1.000000494770737,-0.2100933459694417,1.000155701125565
0.202,1.00000049573904,-0.2100932600574347,1.000155727776876
0.203,1.000000496707343,-0.210093174145422,1.000155754428187
0.204,1.000000497675646,-0.2100930882334035,1.000155781079498
0.205,1.000000498643949,-0.2100930023213792,1.000155807730809
0.206,1.000000499612253,-0.2100929164093493,1.00015583438212
0.207,1.000000500580557,-0.2100928304973136,1.00015586103343
0.208,1.00000050124635,-0.210092741053639,1.000155888800322
0.209,1.000000501821008,-0.2100926505460173,1.000155916903294
0.21,1.000000502395667,-0.2100925600383893,1.000155945006266
0.211,1.000000502970326,-0.2100924695307548,1.000155973109238
0.212,1.000000503544986,-0.2100923790231139,1.00015600121221
0.213,1.000000504119646,-0.2100922885154667,1.000156029315182
0.214,1.000000504694307,-0.2100921980078131,1.000156057418154
0.215,1.000000505268968,-0.210092107500153,1.000156085521125
0.216,1.000000505843629,-0.2100920169924866,1.000156113624097
0.217,1.000000506418291,-0.2100919264848138,1.000156141727069
0.218,1.000000506992954,-0.2100918359771346,1.000156169830041
0.219,1.000000507567617,-0.2100917454694491,1.000156197933013
0.22,1.00000050814228,-0.2100916549617571,1.000156226035985
0.221,1.000000508716944,-0.2100915644540587,1.000156254138957
0.222,1.000000509291609,-0.2100914739463539,1.000156282241929
0.223,1.000000509866274,-0.2100913834386427,1.0001563103449
0.224,1.000000510440939,-0.2100912929309251,1.000156338447872
0.225,1.000000511015605,-0.2100912024232011,1.000156366550844
0.226,1.000000511590271,-0.2100911119154708,1.000156394653816
0.227,1.000000512164938,-0.2100910214077341,1.000156422756788
0.228,1.000000512739605,-0.210090930899991,1.00015645085976
0.229,1.000000513314273,-0.2100908403922415,1.000156478962732
0.23,1.000000513888941,-0.2100907498844855,1.000156507065704
0.231,1.00000051446361,-0.2100906593767232,1.000156535168676
0.232,1.000000515038279,-0.2100905688689546,1.000156563271648
0.233,1.000000515612948,-0.2100904783611795,1.00015659137462
0.234,1.000000516187618,-0.210090387853398,1.000156619477591
0.235,1.000000516762289,-0.2100902973456102,1.000156647580563
0.236,1.00000051733696,-0.2100902068378159,1.000156675683535
0.237,1.000000517911632,-0.2100901163300153,1.000156703786507
0.238,1.000000518486304,-0.2100900258222082,1.000156731889479
0.239,1.000000519060976,-0.2100899353143948,1.000156759992451
0.24,1.000000519635649,-0.210089844806575,1.000156788095423
0.241,1.000000520210322,-0.2100897542987487,1.000156816198395
0.242,1.000000520784996,-0.2100896637909161,1.000156844301367
0.243,1.000000521359671,-0.2100895732830771,1.000156872404339
0.244,1.000000521934346,-0.2100894827752317,1.00015690050731
0.245,1.000000522509021,-0.2100893922673799,1.000156928610282
0.246,1.000000523083697,-0.2100893017595218,1.000156956713254
0.247,1.000000523658373,-0.2100892112516572,1.000156984816226
0.248,1.00000052423305,-0.2100891207437862,1.000157012919198
0.249,1.000000524807727,-0.2100890302359089,1.00015704102217
0.25,1.000000525382404,-0.2100889397280251,1.000157069125142
0.251,1.000000525957083,-0.210088849220135,1.000157097228114
0.252,1.000000526531761,-0.2100887587122384,1.000157125331086
0.253,1.00000052710644,-0.2100886682043356,1.000157153434057
0.254,1.00000052768112,-0.2100885776964262,1.000157181537029
0.255,1.0000005282558,-0.2100884871885105,1.000157209640001
0.256,1.00000052883048,-0.2100883966805884,1.000157237742973
0.257,1.000000529405161,-0.2100883061726599,1.000157265845945
0.258,1.000000529979843,-0.210088215664725,1.000157293948917
0.259,1.000000530554525,-0.2100881251567838,1.000157322051889
0.26,1.000000531129207,-0.2100880346488361,1.000157350154861
0.261,1.00000053170389,-0.210087944140882,1.000157378257833
0.262,1.000000532278573,-0.2100878536329215,1.000157406360805
0.263,1.000000532853257,-0.2100877631249547,1.000157434463776
0.264,1.000000533427941,-0.2100876726169815,1.000157462566748
0.265,1.000000534002626,-0.2100875821090018,1.00015749066972
0.266,1.000000534421554,-0.210087491229059,1.00015751889743
0.267,1.000000534538673,-0.2100873996283705,1.000157547366844
0.268,1.000000534655792,-0.2100873080276756,1.000157575836257
0.269,1.000000534772912,-0.210087216426974,1.000157604305671
0.27,1.000000534890032,-0.2100871248262658,1.000157632775085
0.271,1.000000535007153,-0.2100870332255511,1.000157661244498
0.272,1.000000535124274,-0.2100869416248298,1.000157689713912
0.273,1.000000535241396,-0.210086850024102,1.000157718183326
0.274,1.000000535358518,-0.2100867584233674,1.00015774665274
0.275,1.00000053547564,-0.2100866668226264,1.000157775122153
0.276,1.000000535592763,-0.2100865752218788,1.000157803591567
0.277,1.000000535709887,-0.2100864836211246,1.000157832060981
0.278,1.000000535827011,-0.2100863920203639,1.000157860530394
0.279,1.000000535944136,-0.2100863004195965,1.000157888999808
0.28,1.000000536061261,-0.2100862088188225,1.000157917469222
0.281,1.000000536178386,-0.2100861172180421,1.000157945938635
0.282,1.000000536295512,-0.210086025617255,1.000157974408049
0.283,1.000000536412639,-0.2100859340164613,1.000158002877463
0.284,1.000000536529766,-0.2100858424156611,1.000158031346877
0.285,1.000000536646894,-0.2100857508148543,1.00015805981629
0.286,1.000000536764022,-0.210085659214041,1.000158088285704
0.287,1.00000053688115,-0.210085567613221,1.000158116755118
0.288,1.000000536998279,-0.2100854760123945,1.000158145224531
0.289,1.000000537115409,-0.2100853844115614,1.000158173693945
0.29,1.000000537232538,-0.2100852928107217,1.000158202163359
0.291,1.000000537349669,-0.2100852012098754,1.000158230632773
0.292,1.0000005374668,-0.2100851096090226,1.000158259102186
0.293,1.000000537583931,-0.2100850180081632,1.0001582875716
0.294,1.000000537701063,-0.2100849264072972,1.000158316041014
0.295,1.000000537818195,-0.2100848348064246,1.000158344510427
0.296,1.000000537935328,-0.2100847432055455,1.000158372979841
0.297,1.000000538052461,-0.2100846516046598,1.000158401449255
0.298,1.000000538169595,-0.2100845600037675,1.000158429918668
0.299,1.00000053828673,-0.2100844684028687,1.000158458388082
0.3,1.000000538403865,-0.2100843768019632,1.000158486857496
0.301,1.000000538521,-0.2100842852010512,1.000158515326909
0.302,1.000000538638136,-0.2100841936001325,1.000158543796323
0.303,1.000000538755272,-0.2100841019992074,1.000158572265737
0.304,1.000000538872409,-0.2100840103982757,1.000158600735151
0.305,1.000000538989546,-0.2100839187973373,1.000158629204564
0.306,1.000000539106684,-0.2100838271963924,1.000158657673978
0.307,1.000000539223822,-0.210083735595441,1.000158686143392
0.308,1.000000539340961,-0.2100836439944829,1.000158714612805
0.309,1.0000005394581,-0.2100835523935183,1.000158743082219
0.31,1.000000539575239,-0.2100834607925471,1.000158771551633
0.311,1.00000053969238,-0.2100833691915693,1.000158800021047
0.312,1.00000053980952,-0.2100832775905849,1.00015882849046
0.313,1.000000539926661,-0.210083185989594,1.000158856959874
0.314,1.000000540043803,-0.2100830943885965,1.000158885429288
0.315,1.000000540160945,-0.2100830027875924,1.000158913898701
0.316,1.000000540278088,-0.2100829111865818,1.000158942368115
0.317,1.000000540395231,-0.2100828195855645,1.000158970837529
0.318,1.000000540512374,-0.2100827279845408,1.000158999306942
0.319,1.000000540629518,-0.2100826363835103,1.000159027776356
0.32,1.000000540746663,-0.2100825447824733,1.00015905624577
0.321,1.000000540863808,-0.2100824531814298,1.000159084715184
0.322,1.000000540980953,-0.2100823615803797,1.000159113184597
0.323,1.000000541098099,-0.2100822699793231,1.000159141654011
0.324,1.000000541215246,-0.2100821783782598,1.000159170123425
0.325,1.000000541332393,-0.2100820867771899,1.000159198592838
0.326,1.00000054144954,-0.2100819951761135,1.000159227062252
0.327,1.000000541566688,-0.2100819035750305,1.000159255531666
0.328,1.000000541683837,-0.210081811973941,1.00015928400108
0.329,1.000000541800985,-0.2100817203728448,1.000159312470493
0.33,1.000000541918135,-0.2100816287717421,1.000159340939907
0.331,1.000000542035285,-0.2100815371706328,1.00015936940932
0.332,1.000000542152435,-0.2100814455695169,1.000159397878734
0.333,1.000000542269586,-0.2100813539683945,1.000159426348148
0.334,1.000000542386737,-0.2100812623672655,1.000159454817562
0.335,1.000000542503889,-0.2100811707661298,1.000159483286975
0.336,1.000000542621041,-0.2100810791649876,1.000159511756389
0.337,1.000000542738194,-0.2100809875638389,1.000159540225803
0.338,1.000000542855348,-0.2100808959626836,1.000159568695216
0.339,1.000000542972501,-0.2100808043615216,1.00015959716463
0.34,1.000000543089655,-0.2100807127603531,1.000159625634044
0.341,1.00000054320681,-0.2100806211591781,1.000159654103458
0.342,1.000000543323966,-0.2100805295579964,1.000159682572871
0.343,1.000000543441121,-0.2100804379568083,1.000159711042285
0.344,1.000000543558277,-0.2100803463556135,1.000159739511699
0.345,1.000000543675434,-0.2100802547544121,1.000159767981113
0.346,1.000000543792591,-0.2100801631532042,1.000159796450526
0.347,1.000000543909749,-0.2100800715519896,1.00015982491994
0.348,1.000000544026907,-0.2100799799507685,1.000159853389353
0.349,1.000000544144066,-0.2100798883495409,1.000159881858767
0.35,1.000000544261225,-0.2100797967483066,1.000159910328181
0.351,1.000000544378385,-0.2100797051470658,1.000159938797595
0.352,1.000000544495545,-0.2100796135458184,1.000159967267008
0.353,1.000000544612705,-0.2100795219445644,1.000159995736422
0.354,1.000000544729866,-0.2100794303433038,1.000160024205836
0.355,1.000000544847028,-0.2100793387420367,1.000160052675249
0.356,1.00000054496419,-0.2100792471407631,1.000160081144663
0.357,1.000000545081352,-0.2100791555394828,1.000160109614077
0.358,1.000000545198515,-0.2100790639381958,1.000160138083491
0.359,1.000000545315679,-0.2100789723369025,1.000160166552904
0.36,1.000000545432843,-0.2100788807356025,1.000160195022318
0.361,1.000000545550007,-0.2100787891342959,1.000160223491732
0.362,1.000000545667173,-0.2100786975329827,1.000160251961145
0.363,1.000000545784338,-0.210078605931663,1.000160280430559
0.364,1.000000545901504,-0.2100785143303367,1.000160308899973
0.365,1.00000054601867,-0.2100784227290038,1.000160337369386
0.366,1.000000546135837,-0.2100783311276644,1.0001603658388
0.367,1.000000546253004,-0.2100782395263183,1.000160394308214
0.368,1.000000546370172,-0.2100781479249657,1.000160422777628
0.369,1.000000546487341,-0.2100780563236065,1.000160451247041
0.37,1.00000054660451,-0.2100779647222407,1.000160479716455
0.371,1.000000546721679,-0.2100778731208684,1.000160508185869
0.372,1.000000546838849,-0.2100777815194894,1.000160536655282
0.373,1.000000546956019,-0.2100776899181039,1.000160565124696
0.374,1.00000054707319,-0.2100775983167119,1.00016059359411
0.375,1.000000547190361,-0.2100775067153132,1.000160622063524
0.376,1.000000547307533,-0.210077415113908,1.000160650532937
0.377,1.000000547424705,-0.2100773235124962,1.000160679002351
0.378,1.000000547541878,-0.2100772319110778,1.000160707471765
0.379,1.000000547659051,-0.2100771403096529,1.000160735941178
0.38,1.000000547776225,-0.2100770487082214,1.000160764410592
0.381,1.000000547893399,-0.2100769571067833,1.000160792880006
0.382,1.000000548010574,-0.2100768655053386,1.000160821349419
0.383,1.000000547993322,-0.2100767757658844,1.000160849247853
0.384,1.000000547832893,-0.2100766880096447,1.000160876538134
0.385,1.000000547672464,-0.2100766002533991,1.000160903828415
0.386,1.000000547512035,-0.2100765124971473,1.000160931118695
0.387,1.000000547351607,-0.2100764247408895,1.000160958408976
0.388,1.000000547191179,-0.2100763369846256,1.000160985699257
0.389,1.000000547030752,-0.2100762492283557,1.000161012989538
0.39,1.000000546870325,-0.2100761614720798,1.000161040279818
0.391,1.000000546709898,-0.2100760737157978,1.000161067570099
0.392,1.000000546549472,-0.2100759859595097,1.00016109486038
0.393,1.000000546389047,-0.2100758982032155,1.000161122150661
0.394,1.000000546228622,-0.2100758104469154,1.000161149440941
0.395,1.000000546068197,-0.2100757226906091,1.000161176731222
0.396,1.000000545907773,-0.2100756349342969,1.000161204021503
0.397,1.000000545747349,-0.2100755471779786,1.000161231311784
0.398,1.000000545586926,-0.2100754594216541,1.000161258602064
0.399,1.000000545426503,-0.2100753716653237,1.000161285892345
0.4,1.000000545266081,-0.2100752839089872,1.000161313182626
0.401,1.000000545105659,-0.2100751961526447,1.000161340472906
0.402,1.000000544945237,-0.2100751083962961,1.000161367763187
0.403,1.000000544784816,-0.2100750206399415,1.000161395053468
0.404,1.000000544624395,-0.2100749328835808,1.000161422343749
0.405,1.000000544463975,-0.2100748451272141,1.000161449634029
0.406,1.000000544303556,-0.2100747573708413,1.00016147692431
0.407,1.000000544143136,-0.2100746696144624,1.000161504214591
0.408,1.000000543982717,-0.2100745818580775,1.000161531504872
0.409,1.000000543822299,-0.2100744941016866,1.000161558795152
0.41,1.000000543661881,-0.2100744063452896,1.000161586085433
0.411,1.000000543501464,-0.2100743185888865,1.000161613375714
0.412,1.000000543341047,-0.2100742308324774,1.000161640665995
0.413,1.00000054318063,-0.2100741430760622,1.000161667956275
0.414,1.000000543020214,-0.2100740553196411,1.000161695246556
0.415,1.000000542859798,-0.2100739675632138,1.000161722536837
0.416,1.000000542699383,-0.2100738798067805,1.000161749827117
0.417,1.000000542538968,-0.2100737920503411,1.000161777117398
0.418,1.000000542378554,-0.2100737042938957,1.000161804407679
0.419,1.00000054221814,-0.2100736165374443,1.00016183169796
0.42,1.000000542057726,-0.2100735287809867,1.00016185898824
0.421,1.000000541897313,-0.2100734410245231,1.000161886278521
0.422,1.000000541736901,-0.2100733532680535,1.000161913568802
0.423,1.000000541576489,-0.2100732655115778,1.000161940859082
0.424,1.000000541416077,-0.2100731777550961,1.000161968149363
0.425,1.000000541255666,-0.2100730899986083,1.000161995439644
0.426,1.000000541095255,-0.2100730022421145,1.000162022729925
0.427,1.000000540934845,-0.2100729144856147,1.000162050020206
0.428,1.000000540774435,-0.2100728267291087,1.000162077310486
0.429,1.000000540614025,-0.2100727389725967,1.000162104600767
0.43,1.000000540453617,-0.2100726512160786,1.000162131891048
0.431,1.000000540293208,-0.2100725634595546,1.000162159181328
0.432,1.0000005401328,-0.2100724757030244,1.000162186471609
0.433,1.000000539972392,-0.2100723879464882,1.00016221376189
0.434,1.000000539811985,-0.210072300189946,1.000162241052171
0.435,1.000000539651578,-0.2100722124333977,1.000162268342451
0.436,1.000000539491172,-0.2100721246768433,1.000162295632732
0.437,1.000000539330766,-0.2100720369202829,1.000162322923013
0.438,1.000000539170361,-0.2100719491637165,1.000162350213293
0.439,1.000000539009956,-0.210071861407144,1.000162377503574
0.44,1.000000538849551,-0.2100717736505654,1.000162404793855
0.441,1.000000538689147,-0.2100716858939808,1.000162432084136
0.442,1.000000538528744,-0.2100715981373901,1.000162459374417
0.443,1.000000538368341,-0.2100715103807934,1.000162486664697
0.444,1.000000538207938,-0.2100714226241907,1.000162513954978
0.445,1.000000538047535,-0.2100713348675818,1.000162541245259
0.446,1.000000537887134,-0.2100712471109669,1.00016256853554
0.447,1.000000537726732,-0.210071159354346,1.00016259582582
0.448,1.000000537566331,-0.210071071597719,1.000162623116101
0.449,1.000000537405931,-0.2100709838410861,1.000162650406382
0.45,1.000000537245531,-0.210070896084447,1.000162677696662
0.451,1.000000537085131,-0.2100708083278019,1.000162704986943
0.452,1.000000536924732,-0.2100707205711506,1.000162732277224
0.453,1.000000536764334,-0.2100706328144934,1.000162759567505
0.454,1.000000536603935,-0.2100705450578301,1.000162786857785
0.455,1.000000536443538,-0.2100704573011608,1.000162814148066
0.456,1.00000053628314,-0.2100703695444854,1.000162841438347
0.457,1.000000536122743,-0.210070281787804,1.000162868728627
0.458,1.000000535962347,-0.2100701940311165,1.000162896018908
0.459,1.000000535801951,-0.2100701062744229,1.000162923309189
0.46,1.000000535641555,-0.2100700185177234,1.00016295059947
